Family,Genome,Source information,Accession,Date completed,Date updated,Genome length,Number of proteins,Host
Riboviria,Armigeres subalbatus virus SaX06-AK20,strain:SaX06-AK20,NC_014609,10/19/2010,08/13/2018,7510 nt,2,invertebrates
Riboviria,Aroa virus,strain:Bussuquara virus; isolate:BeAn 4073,NC_009026,02/20/2007,08/13/2018,10815 nt,1,"vertebrates, invertebrates, human"
Riboviria,Arrabida virus,strain:PoSFPhlebV/126/2008,"['NC_029082', 'NC_037617', 'NC_037616']",02/05/2016,08/13/2018,12429 nt,4,"vertebrates, invertebrates, human"
Riboviria,Arracacha mottle virus,isolate:C-17,NC_018176,07/20/2012,08/13/2018,9630 nt,1,plants
Riboviria,Arracacha virus 1,isolate:MS#6,NC_040570,02/12/2019,02/12/2019,15763 nt,9,plants
Riboviria,Arracacha virus B,isolate:PV-0082,"['NC_020898', 'NC_020897']",04/03/2013,08/13/2018,10739 nt,2,plants
Riboviria,Arracacha virus V,isolate:CNPH,NC_034264,04/12/2017,08/13/2018,7398 nt,4,plants
Riboviria,Artashat orthonairovirus,strain:LEIV-10898Az,"['NC_043442', 'NC_043440', 'NC_043441']",06/28/2019,06/28/2019,17454 nt,3,"vertebrates, invertebrates, human"
Riboviria,Artemisia virus A,-,NC_017914,05/15/2012,08/13/2018,4138 nt,5,plants
Riboviria,Artichoke Italian latent virus,isolate:AILV-V,"['NC_043684', 'NC_043685']",09/19/2017,06/28/2019,11968 nt,2,plants
Riboviria,Artichoke latent virus,isolate:FR37,NC_026759,04/04/2015,08/13/2018,8287 nt,1,plants
Riboviria,Artichoke mottled crinkle virus,isolate:AMCV-Bari Dr.Gallitelli isolate,NC_001339,05/29/1992,08/13/2018,4789 nt,5,plants
Riboviria,Artichoke yellow ringspot virus,-,NC_038862,03/29/2006,08/24/2018,5873 nt,1,plants
Riboviria,Arumowot virus,-,"['NC_023633', 'NC_023635', 'NC_023634']",03/04/2014,08/13/2018,12262 nt,4,"vertebrates, invertebrates, human"
Riboviria,Asama virus,strain:N10,"['NC_038274', 'NC_038273']",08/24/2018,06/04/2019,5314 nt,2,"vertebrates, human"
Riboviria,Asclepias asymptomatic virus,-,NC_015523,07/03/2011,08/13/2018,6175 nt,3,"invertebrates, plants"
Riboviria,Asian prunus virus 1,isolate:tatao5,NC_025388,10/31/2014,08/13/2018,9409 nt,5,plants
Riboviria,Asian prunus virus 2,isolate:Bungo Q-1256-01,NC_028868,01/05/2016,08/13/2018,9362 nt,5,plants
Riboviria,Asian prunus virus 3,isolate:Nanjing,NC_028975,01/05/2016,08/13/2018,9654 nt,5,plants
Riboviria,Asikkala orthohantavirus,strain:CZ/Beskydy/412/2010/Sm,"['NC_043070', 'NC_043069', 'NC_043068']",06/28/2019,06/28/2019,6612 nt,3,"vertebrates, human"
Riboviria,Asparagus virus 1,type:II; isolate:DSMZ PV-0954,NC_025821,12/09/2014,08/13/2018,9741 nt,1,plants
Riboviria,Asparagus virus 2,-,"['NC_011808', 'NC_011809', 'NC_011807']",01/02/2009,08/13/2018,8654 nt,5,plants
Riboviria,Asparagus virus 3,-,"['NC_003400', 'NC_010416']",02/06/2002,08/13/2018,13922 nt,10,plants
Riboviria,Aspergillus foetidus dsRNA mycovirus,-,"['NC_020103', 'NC_020100', 'NC_020102', 'NC_020101']",08/09/2012,08/13/2018,10855 nt,4,fungi
Riboviria,Aspergillus foetidus slow virus 1,-,NC_038928,08/09/2012,08/24/2018,5194 nt,2,fungi
Riboviria,Aspergillus fumigatus chrysovirus,isolate:A-56,"['NC_038874', 'NC_038871', 'NC_038873', 'NC_038872']",07/15/2010,08/24/2018,12588 nt,4,fungi
Riboviria,Aspergillus fumigatus partitivirus 2,isolate:V145-13,"['NC_040756', 'NC_040757']",02/12/2019,02/12/2019,3460 nt,2,plants
Riboviria,Aspergillus fumigatus polymycovirus 1,isolate:V181-30,"['NC_040421', 'NC_040418', 'NC_040420', 'NC_040419']",02/12/2019,02/12/2019,7497 nt,4,
Riboviria,Aspergillus ochraceous virus,strain:FA0611,"['NC_043396', 'NC_043395', 'NC_043397']",06/28/2019,06/28/2019,4529 nt,2,plants
Riboviria,Asterionellopsis glacialis RNA virus,isolate:AglaRNAV,NC_024489,07/24/2014,08/13/2018,8842 nt,2,algae
Riboviria,Astrovirus Er/SZAL6/HUN/2011,strain:Er/SZAL6/HUN/2011,NC_027426,06/29/2015,08/13/2018,7025 nt,3,vertebrates
Riboviria,Astrovirus MLB1,isolate:MLB1,NC_011400,10/22/2008,08/13/2018,6171 nt,3,vertebrates
Riboviria,Astrovirus MLB2,isolate:MLB2/human/Stl/WD0559/2008,NC_016155,03/12/2012,08/13/2018,6119 nt,3,vertebrates
Riboviria,Astrovirus MLB3,isolate:MLB3/human/Vellore/26564/2004,NC_019028,10/31/2012,08/13/2018,6124 nt,3,vertebrates
Riboviria,Astrovirus VA1,isolate:VA1,NC_013060,08/05/2009,08/13/2018,6586 nt,3,vertebrates
Riboviria,Astrovirus VA3,isolate:VA3/human/Vellore/28054/2005,NC_019026,10/31/2012,08/13/2018,6581 nt,3,vertebrates
Riboviria,Astrovirus VA4,isolate:VA4/human/Nepal/S5363/2008,NC_019027,10/31/2012,08/13/2018,6518 nt,3,vertebrates
Riboviria,Astrovirus dogfaeces/Italy/2005,strain:3/05,NC_043416,03/19/2009,06/28/2019,2756 nt,2,vertebrates
Riboviria,Astrovirus wild boar/WBAstV-1/2011/HUN,strain:wild boar/WBAstV-1/2011/HUN,NC_016896,02/27/2012,08/13/2018,6707 nt,3,vertebrates
Riboviria,Athtab bunya-like virus,isolate:A14-49.4,"['NC_040755', 'NC_040754']",02/12/2019,02/12/2019,10405 nt,3,
Riboviria,Atkinsonella hypoxylon virus,strain:2H,"['NC_003470', 'NC_003471']",01/27/1995,08/13/2018,4315 nt,2,plants
Riboviria,Atlantic salmon calicivirus,isolate:Nordland/2011,NC_024031,04/28/2014,08/13/2018,7443 nt,2,vertebrates
Riboviria,Atractylodes mottle virus,isolate:SK,NC_038966,08/24/2018,08/24/2018,8881 nt,6,plants
Riboviria,Atypical porcine pestivirus 1,isolate:Bavaria S5/9,NC_030653,07/25/2016,08/13/2018,10908 nt,1,vertebrates
Riboviria,Aura virus,-,NC_003900,02/09/1999,08/13/2018,11824 nt,3,"vertebrates, invertebrates"
Riboviria,Aurantiochytrium single-stranded RNA virus 01,-,NC_007522,11/01/2005,08/13/2018,9035 nt,2,algae
Riboviria,Australian Anopheles totivirus,isolate:AATV 150840,NC_035674,08/31/2017,08/13/2018,6203 nt,2,protozoa
Riboviria,Australian bat lyssavirus,isolate:insectivorous isolate,NC_003243,08/10/1999,08/13/2018,11822 nt,5,"vertebrates, human"
Riboviria,Australian grapevine viroid,-,NC_003553,02/28/1990,08/13/2018,369 nt,-,
Riboviria,Avian HDV-like agent,-,NC_040845,02/12/2019,02/12/2019,1706 nt,1,"vertebrates, human"
Riboviria,Avian avulavirus 1,isolate:JSD0812,NC_039223,08/24/2018,08/24/2018,15192 nt,6,"vertebrates, human"
Riboviria,Avian avulavirus 11,serotype:11; isolate:common_snipe/France/100212/2010,NC_025407,10/31/2014,08/13/2018,17412 nt,7,"vertebrates, human"
Riboviria,Avian avulavirus 12,isolate:Wigeon/Italy/3920_1/2005,NC_025363,10/27/2014,08/13/2018,15312 nt,6,"vertebrates, human"
Riboviria,Avian avulavirus 2,strain:APMV-2/Chicken/California/Yucaipa/56,NC_039230,08/24/2018,08/24/2018,14904 nt,7,vertebrates
Riboviria,Avian avulavirus 20,serotype:20; isolate:APMV-20/gull/Kazakhstan/5976/2014,NC_040796,02/12/2019,04/22/2019,15954 nt,8,"vertebrates, human"
Riboviria,Avian avulavirus 3,strain:turkey/Wisconsin/68,NC_025373,10/27/2014,08/13/2018,16182 nt,6,"vertebrates, human"
Riboviria,Avian avulavirus 4,strain:APMV-4/duck/Delaware/549227/2010; isolate:Delaware-4,NC_019531,11/21/2012,08/13/2018,15048 nt,6,"vertebrates, human"
Riboviria,Avian avulavirus 5,strain:budgerigar/Kunitachi/74; serotype:5,NC_025361,10/27/2014,08/13/2018,17262 nt,8,"vertebrates, human"
Riboviria,Avian avulavirus 6,strain:APMV-6/Goose/FarEast/4440/2003,NC_039194,08/24/2018,08/24/2018,16236 nt,7,"vertebrates, human"
Riboviria,Avian avulavirus 7,strain:APMV-7/dove/Tennessee/4/75; serotype:7,NC_025347,10/27/2014,08/13/2018,15480 nt,6,"vertebrates, human"
Riboviria,Avian avulavirus 8,strain:goose/Delaware/1053/76,NC_039195,08/24/2018,08/24/2018,15342 nt,6,"vertebrates, human"
Riboviria,Avian avulavirus 9,strain:duck/New York/22/1978; serotype:9,NC_025390,10/31/2014,08/13/2018,15438 nt,6,"vertebrates, human"
Riboviria,Avian metapneumovirus,strain:LAH A,NC_039231,08/24/2018,08/24/2018,13373 nt,9,vertebrates
Riboviria,Avian orthoreovirus,strain:AVS-B,"['NC_015131', 'NC_015128', 'NC_015130', 'NC_015134', 'NC_015129', 'NC_015132', 'NC_015126', 'NC_015133', 'NC_015127', 'NC_015135']",12/23/2010,08/13/2018,23494 nt,10,vertebrates
Riboviria,Avian paramyxovirus 14,serotype:14; isolate:APMV14/duck/Japan/11OG0352/2011,NC_039015,08/24/2018,08/24/2018,15444 nt,8,"vertebrates, human"
Riboviria,Avian paramyxovirus 15,isolate:APMV-15/calidris_fuscicollis/Brazil/RS-1177/2012,NC_034968,06/13/2017,08/13/2018,14964 nt,6,"vertebrates, human"
Riboviria,Avian paramyxovirus UPO216,serotype:15; isolate:APMV-15/WB/Kr/UPO216/2014,NC_039016,08/24/2018,08/24/2018,15180 nt,6,"vertebrates, human"
Riboviria,Avian paramyxovirus goose/Shimane/67/2000,strain:goose/Shimane/67/2000,NC_030231,05/31/2016,08/13/2018,16146 nt,6,"vertebrates, human"
Riboviria,Avian paramyxovirus penguin/Falkland Islands/324/2007,isolate:penguin/Falkland Islands/324/2007,NC_025349,10/27/2014,08/13/2018,15456 nt,6,"vertebrates, human"
Riboviria,Avian sapelovirus,isolate:TW90A,NC_006553,12/17/2004,08/13/2018,8289 nt,1,vertebrates
Riboviria,Avisivirus Pf-CHK1/AsV,strain:Pf-CHK1/AsV,NC_028970,01/05/2016,08/13/2018,7270 nt,1,vertebrates
Riboviria,Avocado sunblotch viroid,-,NC_001410,04/28/1993,08/13/2018,247 nt,-,
Riboviria,Babaco mosaic virus,isolate:Tandapi,NC_036587,01/13/2018,08/13/2018,6692 nt,5,plants
Riboviria,Baboon orthoreovirus,-,"['NC_015877', 'NC_015878', 'NC_015879', 'NC_015884', 'NC_015886', 'NC_015885', 'NC_015883', 'NC_015880', 'NC_015881', 'NC_015882']",08/06/2011,08/13/2018,22435 nt,11,vertebrates
Riboviria,Badu phasivirus,isolate:TS6347,"['NC_038257', 'NC_038258', 'NC_038259']",08/24/2018,06/04/2019,12247 nt,3,
Riboviria,Bagaza virus,strain:DakAr B209,NC_012534,04/06/2009,06/04/2019,10941 nt,1,"vertebrates, invertebrates, human"
Riboviria,Bakunsa virus,isolate:baboon/M27-KuV/1986/TAN,NC_034206,03/14/2017,08/25/2018,7429 nt,1,vertebrates
Riboviria,Ball python nidovirus 1,strain:07-53,NC_024709,08/25/2014,08/13/2018,33452 nt,8,vertebrates
Riboviria,Balsa almendravirus,strain:CoB 76,NC_039200,08/24/2018,08/24/2018,11287 nt,-,
Riboviria,Bamaga virus,isolate:CY4270,NC_033725,02/16/2017,08/13/2018,10203 nt,1,invertebrates
Riboviria,Bamboo mosaic virus,isolate:BaMV-O,NC_001642,01/29/1995,08/13/2018,6366 nt,6,plants
Riboviria,Banana bract mosaic virus,-,NC_009745,08/27/2007,08/13/2018,9711 nt,2,plants
Riboviria,Banana mild mosaic virus,-,NC_002729,04/02/2001,08/13/2018,7352 nt,5,plants
Riboviria,Banana virus X,isolate:Som,NC_043086,06/28/2019,06/28/2019,2917 nt,5,plants
Riboviria,Banna virus strain JKT-6423,strain:JKT-6423,"['NC_004198', 'NC_004221', 'NC_004220', 'NC_004219', 'NC_004218', 'NC_004217', 'NC_004200', 'NC_004201', 'NC_004211', 'NC_004202', 'NC_004203', 'NC_004204']",11/06/1998,08/13/2018,20682 nt,12,"vertebrates, invertebrates, human"
Riboviria,Banzi virus,strain:SAH 336,NC_043110,06/28/2019,06/28/2019,10182 nt,1,"vertebrates, invertebrates, human"
Riboviria,Barbacena virus Y,isolate:KLL097,NC_030847,08/29/2016,08/13/2018,9837 nt,1,plants
Riboviria,Barfin flounder nervous necrosis virus,isolate:JFIwa98,"['NC_013459', 'NC_013458']",11/04/2009,08/13/2018,4534 nt,3,vertebrates
Riboviria,Barley mild mosaic virus,strain:common; isolate:UK-F,"['NC_003482', 'NC_003483']",01/06/1996,08/13/2018,10786 nt,3,plants
Riboviria,Barley stripe mosaic virus,-,"['NC_003469', 'NC_003481', 'NC_003478']",08/02/1993,08/13/2018,10221 nt,7,plants
Riboviria,Barley virus G,isolate:Gimje,NC_029906,04/20/2016,08/13/2018,5620 nt,6,plants
Riboviria,Barley yellow dwarf virus GAV,-,NC_004666,03/29/2003,08/13/2018,5685 nt,7,plants
Riboviria,Barley yellow dwarf virus GPV,serotype:GPV; isolate:05YC3,NC_039035,08/24/2018,08/24/2018,606 nt,1,plants
Riboviria,Barley yellow dwarf virus MAV,serotype:MAV-PS1,NC_003680,04/29/1993,08/13/2018,5273 nt,7,plants
Riboviria,Barley yellow dwarf virus PAS,serotype:PAV-129,NC_002160,01/19/2000,08/13/2018,5695 nt,7,plants
Riboviria,Barley yellow dwarf virus PAV,-,NC_004750,07/16/1988,08/13/2018,5677 nt,8,plants
Riboviria,Barley yellow dwarf virus SGV,isolate:SGV,NC_043124,06/28/2019,06/28/2019,1262 nt,3,plants
Riboviria,Barley yellow dwarf virus kerII,isolate:K439,NC_021481,06/17/2013,08/13/2018,5736 nt,7,plants
Riboviria,Barley yellow dwarf virus kerIII,isolate:K460,NC_043123,06/28/2019,06/28/2019,4625 nt,5,plants
Riboviria,Barley yellow mosaic virus,isolate:Yancheng,"['NC_002991', 'NC_002990']",01/28/1999,08/13/2018,11219 nt,3,plants
Riboviria,Barley yellow striate mosaic cytorhabdovirus,strain:Hebei,NC_028244,11/03/2015,08/13/2018,12706 nt,10,plants
Riboviria,Barmah Forest virus,strain:BH2193,NC_001786,01/14/1997,08/13/2018,11488 nt,4,"invertebrates, vertebrates, human"
Riboviria,Barur virus,strain:6235,NC_034535,05/15/2017,08/25/2018,10853 nt,5,vertebrates
Riboviria,Bas-Congo tibrovirus,isolate:BASV-1,NC_043067,06/28/2019,06/28/2019,11892 nt,8,
Riboviria,Basella alba alphaendornavirus 1,-,NC_043109,06/28/2019,06/28/2019,14027 nt,-,plants
Riboviria,Basella rugose mosaic virus,isolate:AC,NC_009741,08/27/2007,08/13/2018,9804 nt,2,plants
Riboviria,Bastrovirus 7,-,NC_035758,08/31/2017,08/13/2018,6339 nt,3,vertebrates
Riboviria,Bastrovirus-like_virus/VietNam/Bat/17819_21,isolate:17819_21,NC_032426,12/29/2016,08/13/2018,5547 nt,2,vertebrates
Riboviria,Bastrovirus/VietNam/Bat/16715_78,isolate:16715_78,NC_035471,08/24/2017,08/13/2018,5850 nt,2,vertebrates
Riboviria,Bastrovirus/VietNam/Porcine/17489_85,isolate:17489_85,NC_032423,12/29/2016,08/13/2018,6009 nt,2,vertebrates
Riboviria,Bastrovirus/VietNam/Rat/16715_10,isolate:16715_10,NC_032484,12/29/2016,08/13/2018,5818 nt,2,vertebrates
Riboviria,Bat Hp-betacoronavirus/Zhejiang2013,isolate:Zhejiang2013,NC_025217,10/03/2014,08/13/2018,31491 nt,9,vertebrates
Riboviria,Bat Middle East Hepe-Astrovirus,isolate:KSA403,NC_037657,06/22/2018,08/22/2018,5745 nt,3,
Riboviria,Bat Paramyxovirus Eid_hel/GH-M74a/GHA/2009,isolate:BatPV/Eid_hel/GH-M74a/GHA/2009,NC_025256,10/15/2014,08/13/2018,18530 nt,7,vertebrates
Riboviria,Bat Paramyxovirus Epo_spe/AR1/DRC/2009,isolate:BatPV/Epo_spe/AR1/DRC/2009,NC_038271,08/24/2018,08/24/2018,15378 nt,6,"vertebrates, human"
Riboviria,Bat astrovirus Hp/Guangxi/LC03/2007,strain:Hp/Guangxi/LC03/2007; isolate:LC03,NC_038368,08/24/2018,06/04/2019,2403 nt,1,vertebrates
Riboviria,Bat astrovirus Tm/Guangxi/LD38/2007,strain:Tm/Guangxi/LD38/2007; isolate:LD38,NC_043103,06/28/2019,06/28/2019,4241 nt,2,vertebrates
Riboviria,Bat astrovirus Tm/Guangxi/LD71/2007,strain:Tm/Guangxi/LD71/2007; isolate:LD71,NC_043098,06/28/2019,06/28/2019,3975 nt,2,vertebrates
Riboviria,Bat astrovirus Tm/Guangxi/LD77/2007,strain:Tm/Guangxi/LD77/2007; isolate:LD77,NC_043100,06/28/2019,06/28/2019,3875 nt,2,vertebrates
Riboviria,Bat coronavirus,isolate:PREDICT/PDF-2180,NC_034440,05/05/2017,03/10/2019,29642 nt,10,vertebrates
Riboviria,Bat coronavirus 1A,strain:AFCD62,NC_010437,03/13/2008,08/13/2018,28326 nt,7,vertebrates
Riboviria,Bat coronavirus BM48-31/BGR/2008,strain:BtCoV/BM48-31/BGR/2008,NC_014470,08/27/2010,08/13/2018,29276 nt,9,vertebrates
Riboviria,Bat coronavirus CDPHE15/USA/2006,strain:bat/USA/CDPHE15/2006,NC_022103,08/20/2013,08/13/2018,28035 nt,7,vertebrates
Riboviria,Bat dicibavirus,-,NC_033824,02/27/2017,08/13/2018,8882 nt,2,vertebrates
Riboviria,Bat hepacivirus,isolate:PDB-452,NC_031947,11/15/2016,06/25/2019,9224 nt,1,"vertebrates, human"
Riboviria,Bat hepatovirus,isolate:M32Eidhel2010,NC_028366,11/12/2015,08/13/2018,7333 nt,1,vertebrates
Riboviria,Bat hepatovirus BUO2BF86Colafr2010,isolate:BUO2BF86Colafr2010,NC_038316,08/24/2018,08/24/2018,7399 nt,1,vertebrates
Riboviria,Bat hepatovirus SMG18520Minmav2014,isolate:SMG18520Minmav2014,NC_038313,08/24/2018,08/24/2018,7570 nt,1,vertebrates
Riboviria,Bat iflavirus,-,NC_033823,02/27/2017,08/13/2018,10519 nt,1,invertebrates
Riboviria,Bat picornavirus,isolate:BtMr-PicoV/JX2010,NC_043071,06/28/2019,06/28/2019,7555 nt,1,vertebrates
Riboviria,Bat picornavirus 1,strain:NC16A,NC_015940,09/02/2011,08/13/2018,7753 nt,1,vertebrates
Riboviria,Bat picornavirus 2,strain:MH9F,NC_015941,09/02/2011,08/13/2018,7693 nt,1,vertebrates
Riboviria,Bat picornavirus 3,strain:TLC5F,NC_015934,09/02/2011,08/13/2018,7749 nt,1,vertebrates
Riboviria,Bat picornavirus BatPV/V1/13 Hun,strain:BatPV/V1/13/Hun,NC_043072,06/28/2019,06/28/2019,6855 nt,1,vertebrates
Riboviria,Bat rotavirus,isolate:BatRVA/KEN/BATp39/Rousettus aegyptiacus/2015; isolate:BatRVA/KEN/BATp39/Rousettus_aegyptiacus/2015,"['NC_040411', 'NC_040413', 'NC_040414', 'NC_040407', 'NC_040415', 'NC_040405', 'NC_040406', 'NC_040410', 'NC_040408', 'NC_040412', 'NC_040409']",02/12/2019,02/12/2019,17637 nt,11,"vertebrates, human"
Riboviria,Bat sapelovirus,-,NC_033820,02/27/2017,08/13/2018,7746 nt,1,vertebrates
Riboviria,Bat sapovirus,isolate:Bat-SaV/Limbe65/CAM/2014,NC_033776,02/21/2017,08/13/2018,7475 nt,2,vertebrates
Riboviria,Bat sapovirus TLC58/HK,strain:TLC58/HK,NC_017936,05/18/2012,08/13/2018,7696 nt,2,"vertebrates, human"
Riboviria,Bat tymo-like virus,strain:UW1,NC_030844,08/29/2016,08/13/2018,6434 nt,2,plants
Riboviria,Batai virus,strain:MS50,"['NC_043579', 'NC_043580', 'NC_043581']",06/28/2019,06/28/2019,12270 nt,4,"vertebrates, invertebrates, human"
Riboviria,Batama virus,isolate:AnB1292,NC_038722,08/24/2018,08/24/2018,1022 nt,1,"vertebrates, invertebrates, human"
Riboviria,Bayou orthohantavirus,-,"['NC_038298', 'NC_038300', 'NC_038299']",08/24/2018,08/26/2018,12189 nt,3,vertebrates
Riboviria,Bean common mosaic necrosis virus,strain:NL-3 (necrotic); isolate:Michigan,NC_004047,01/19/1995,08/13/2018,9612 nt,2,plants
Riboviria,Bean common mosaic virus,strain:blackeye cowpea mosaic; isolate:R,NC_003397,02/06/2002,08/13/2018,9992 nt,2,plants
Riboviria,Bean leafroll virus,-,NC_003369,01/21/2002,08/13/2018,5964 nt,6,plants
Riboviria,Bean necrotic mosaic virus,isolate:TF-SP,"['NC_018070', 'NC_018072', 'NC_018071']",06/15/2012,08/13/2018,16510 nt,5,"invertebrates, plants"
Riboviria,Bean pod mottle virus,strain:KY G-7,"['NC_003495', 'NC_003496']",04/28/1993,08/13/2018,9657 nt,2,plants
Riboviria,Bean rugose mosaic virus,isolate:Parana,"['NC_028139', 'NC_028146']",11/01/2015,08/13/2018,9553 nt,2,plants
Riboviria,Bean yellow disorder virus,isolate:Bn-03,"['NC_010561', 'NC_010560']",04/08/2008,08/13/2018,17495 nt,13,plants
Riboviria,Bean yellow mosaic virus,strain:MB4,NC_003492,03/08/1996,08/13/2018,9532 nt,2,plants
Riboviria,Bear Canyon mammarenavirus,strain:AV A0070039,"['NC_010255', 'NC_010256']",01/11/2008,08/13/2018,10441 nt,4,"vertebrates, human"
Riboviria,Beatrice Hill virus,isolate:CSIRO 25,NC_039021,08/24/2018,08/24/2018,13296 nt,8,
Riboviria,Beauveria bassiana RNA virus 1,-,NC_027428,06/19/2015,08/13/2018,3218 nt,2,fungi
Riboviria,Beauveria bassiana victorivirus 1,isolate:Bb06/02,NC_038929,08/30/2011,08/24/2018,5228 nt,2,fungi
Riboviria,Beauveria bassiana victorivirus NZL/1980,isolate:6887,NC_024151,05/28/2014,08/13/2018,5327 nt,2,fungi
Riboviria,Bebaru virus,-,NC_016962,03/09/2012,08/13/2018,11877 nt,3,"vertebrates, invertebrates"
Riboviria,Bee Macula-Like virus 2,isolate:BeeMLV2_ahae2,NC_040556,02/12/2019,02/12/2019,6373 nt,3,plants
Riboviria,Bee Macula-like virus,isolate:France 878V,NC_027631,07/28/2015,08/13/2018,6258 nt,3,plants
Riboviria,Beet black scorch virus,-,NC_004452,12/18/2002,08/13/2018,3644 nt,6,plants
Riboviria,Beet chlorosis virus,isolate:BChV-2a,NC_002766,05/03/2001,08/13/2018,5776 nt,6,plants
Riboviria,Beet cryptic virus 1,-,"['NC_011556', 'NC_011557']",11/13/2008,08/13/2018,3791 nt,2,plants
Riboviria,Beet cryptic virus 2,-,"['NC_038846', 'NC_038845', 'NC_038847']",08/24/2018,08/24/2018,4695 nt,3,plants
Riboviria,Beet cryptic virus 3,-,NC_043394,06/28/2019,06/28/2019,1607 nt,1,plants
Riboviria,Beet mild yellowing virus,isolate:2ITB,NC_003491,08/18/1995,08/13/2018,5722 nt,6,plants
Riboviria,Beet mosaic virus,isolate:BtMV-Wa,NC_005304,12/20/2003,08/13/2018,9591 nt,2,plants
Riboviria,Beet necrotic yellow vein virus,isolate:S,"['NC_003514', 'NC_003515', 'NC_003516', 'NC_003517', 'NC_003513']",05/08/1996,08/13/2018,15914 nt,10,plants
Riboviria,Beet pseudoyellows virus,-,"['NC_005209', 'NC_005210']",11/11/2003,08/13/2018,15909 nt,10,plants
Riboviria,Beet ringspot virus,strain:S,"['NC_003693', 'NC_003694']",04/29/1993,08/13/2018,12024 nt,2,plants
Riboviria,Beet soil-borne mosaic virus,isolate:MRM06,"['NC_039227', 'NC_039226', 'NC_039225', 'NC_039224']",08/24/2018,08/25/2018,14744 nt,10,plants
Riboviria,Beet soil-borne virus,strain:Ahlum,"['NC_003520', 'NC_003518', 'NC_003519']",01/16/1998,08/13/2018,12293 nt,7,plants
Riboviria,Beet virus Q,-,"['NC_003510', 'NC_003511', 'NC_003512']",09/04/1998,08/13/2018,11445 nt,9,plants
Riboviria,Beet western yellows ST9 associated virus,strain:ST9,NC_004045,06/11/1993,08/13/2018,2843 nt,4,plants
Riboviria,Beet western yellows virus,strain:USA,NC_004756,04/30/2003,08/13/2018,5666 nt,6,plants
Riboviria,Beet yellow stunt virus,-,NC_043106,06/28/2019,06/28/2019,10545 nt,10,plants
Riboviria,Beet yellows virus,-,NC_001598,07/08/1993,08/13/2018,15480 nt,8,plants
Riboviria,Beihai Nido-like virus 1,strain:BZL87871,NC_032496,12/29/2016,08/13/2018,20278 nt,2,invertebrates
Riboviria,Beihai Nido-like virus 2,strain:BHXun32263,NC_032492,12/29/2016,08/13/2018,24648 nt,9,invertebrates
Riboviria,Beihai anemone virus 1,strain:BHHK129576,NC_032437,12/29/2016,08/13/2018,11540 nt,6,invertebrates
Riboviria,Beihai astro-like virus,strain:BHWZXX13371,NC_032439,12/29/2016,08/13/2018,6856 nt,3,invertebrates
